Id,PostId,Score,Text,CreationDate,UserId
"32002576","114549","0","@Zhanger FYI: `<div style=""display: table;"">stuff</div>` is the same as `<table>stuff</table>`. Assigning the display that way just tells the browser to render the element as a table.","2014-01-20 09:01:29","900807"
"32006211","2334741","1","How do I use an alias in set? update table set a.col1 = b.col2 from table a inner join table2 b on a.id = b.id; Instead I have to use update table set table.col1 = b.col2 from table a inner join table2 b on a.id = b.id;","2014-01-20 11:08:49","235310"
"63051549","12184274","0","I suspect this works where the others don't perhaps because in my case I deleted not just files but also folders.","2016-06-13 02:45:42","3774582"
"47475928","3925191","1","There is such a method in Apache commons-lang: `ObjectUtils.defaultIfNull()`. There is one more general: `ObjectUtils.firstNonNull()`, which can be used to implement a degrading strategy: `firstNonNull(bestChoice, secondBest, thirdBest, fallBack);`","2015-04-16 08:04:31","106350"
"17101664","244858","30","BTW, the json library for Java [google-gson](http://code.google.com/p/google-gson/) has support for comments.","2012-10-01 12:21:44","411846"
"17104697","2866221","176","Why do you post answer including jQuery if the question is not about jQuery at all?","2012-10-01 02:10:49","1317651"
"77909369","24743196","0","Yes, they take the same amount of time since they both tests the whole text.","2017-08-03 03:50:51","726650"
"2797945","2765467","2","William's script I linked to does about the same with the additional option to delete remote branches and some safeguards, too","2010-05-04 01:07:48","321973"
"2797992","2765467","2",">to push the local branch to remote repo (publish), but make it >trackable so git pull and git push will work immediately.

its what github does automatically when you push your code to their repository :-)","2010-05-04 01:14:27","18642"
"2798005","2765467","2","This does not respond to the question, the <newbranch> of the original repo is not trackable (and is renamed as <master> is the new repo you clone in step 3).","2010-05-04 01:16:20","118606"
"2798051","2765461","1","this assumes I have ruby installed. no such luck. any other ideas?","2010-05-04 01:20:16","222187"
"2798065","2765467","2","seems kind of overkill. does the `git remote add origin` make the local branch trackable? is that the key command here?","2010-05-04 01:21:34","222187"
"2798103","2765467","4","@Roni Yaniv: no `git remote add origin` only register a new remote repository. It is just a step needed before pushing your branch to that remote repository (if you don't want to type the whole address each time)","2010-05-04 01:25:36","118606"
"2798133","2765467","1","well - we already have a remote repo (origin). i need a way to add a new local branch to that repo while making it trackable+pushable+pullable in the process.","2010-05-04 01:28:33","222187"
"2798166","2765461","2","the ruby script calls `git push` and `git config` command. I used the code of the script to edit my answer. You might used this information to create a small shell script that does the puslishing for you.","2010-05-04 01:31:52","118606"
"17117338","1628584","56","To take some of the risk out of resetting master back to the wrong commit, this one sets the branch back more precisely. ""git reset --hard 1a0c9b"", where ""1a0c9b"" is the start of the commit hash you wish to get back to.","2012-10-01 11:12:33","85146"
"17117618","426276","18","@TylerCrompton - Of course, its not entirely about performance, but doing `$(element).prop('checked')` is a complete waste of typing.  `element.checked` exists and should be used in the cases where you already have `element`","2012-10-01 11:35:23","91914"
"2807421","679937","44","Shouldnt true and false be reversed in this function?","2010-05-05 01:46:06","221389"
"2808440","2079545","5","The result is only undefined when you're incrementing/decrementing the same variable more than once in the same statement. It doesn't apply to this situation.","2010-05-05 03:30:19","390876"
"110237486","6581949","0","@3rdi It's not really a proper tree, as there is no true root. There is no type that has no metaclass; the metaclass of `type` is `type`. It's this loop in the graph that prevents it from being a tree, and the prevents `type` from being defined in Python itself. It has to be provided by the implementation.","2020-06-11 05:52:51","1126841"
"32030517","426273","12","This answer is out-of-date because it uses `.attr` instead of `.prop`.","2014-01-21 02:15:55","901048"
"32030541","3533701","5","This answer is out-of-date because it uses `.attr` instead of `.prop`.","2014-01-21 02:16:16","901048"
"32030559","426314","5","This answer is out-of-date because it uses `.attr` instead of `.prop`.","2014-01-21 02:16:39","901048"
"77928408","45361888","0","1) yes, sorry.. OOP... 2) malloc: I write shortly, sorry ... malloc is in user space.. but can trigger down other calls.... the point is that using heap CAN be very slow...","2017-08-03 12:18:19","927333"
"32030632","6465220","2","This answer is out-of-date because it uses `.attr` instead of `.prop`.","2014-01-21 02:18:19","901048"
"32030657","7886844","4","This answer is out-of-date because it uses `.attr` instead of `.prop`.","2014-01-21 02:18:56","901048"
"32030696","16685836","2","This is irrelevant, since all the (correct) answers use `.prop('checked',true)`.","2014-01-21 02:19:37","901048"
"32030748","17024867","2","This answer is out-of-date because it uses `.attr` instead of `.prop`.","2014-01-21 02:20:34","901048"
"32030762","5407529","0","@Blazemonger do you mean you use .prop rather than .attr ?","2014-01-21 02:20:57","234670"
"32030776","16519172","2","This answer is out-of-date because it uses `.attr` instead of `.prop`.","2014-01-21 02:21:15","901048"
"32030968","5407529","0","Your answer promised a new up-to-date solution, which you never provided. `.attr` has been the *wrong* approach to this problem for more than two years now.","2014-01-21 02:25:35","901048"
"32031164","5407529","0","I did post a corrected answer at the time but that was 4 years ago dude.  I don't go around updating all my posts and I'm sure most people don't. You down vote was for a post 4 years old saying it's out of date, well duh","2014-01-21 02:29:48","234670"
"77933690","43421561","0","Sorry, I just meant that what you're doing to delete remote tags, works with deleting local tags, providing the entire list at once. :)

Just instead of git push origin :tag1 :tag2 etc. you'd do git tag --delete tag1 tag2 tag3 that way you can have a total cleanup.

Again, thanks a ton!","2017-08-03 02:00:13","27555"
"77935564","100146","17","`class A(type):pass<NEWLINE>class B(type,metaclass=A):pass<NEWLINE>b.__class__ = b`","2017-08-03 02:34:29","3750257"
"2817815","679937","36","@namtax: no - the function is named `isEmpty()`, so it should return `false` if it has a property","2010-05-06 04:31:10","48015"
"63084196","52719","0","How can we the same using Source Tree.?","2016-06-14 10:58:34","2594329"
"77936026","6581949","0","""type is actually its own metaclass. This is not something you could reproduce in pure Python, and is done by cheating a little bit at the implementation level."" is not true. `__class__` is writable in Python, so one can create a subclass of type with a custom metaclass, and then set its class to itself.","2017-08-03 02:42:37","3750257"
